FSO_Attenuation_Visibility_dB,FSO_Attenuation_Cloud_Model_dB,RF_Total_Attenuation_dB
236.62468,4039.4966,147.94928
72.08541,-775.473,151.95493
-454.86414,-1461.8447,105.03025
-25.808382,-805.8363,147.94109
177.8322,1390.04,140.6305
-292.89844,-1749.5742,139.14069
-216.04065,-2241.182,133.13649
128.46165,1357.4111,131.14343
-477.15155,-3830.5867,111.18195
-434.423,-1374.3367,105.92955
-200.37035,-616.2744,111.248535
-326.36563,-1221.5457,110.4146
-206.83252,-224.24232,148.04823
-391.49216,-1777.5054,122.29763
33.26251,2825.0967,97.96846
-343.67465,-2801.668,133.12746
-81.37904,-553.20667,148.43947
-86.12492,465.1159,122.38496
62.062363,-353.77872,137.13829
-115.84155,-10.826683,101.26639
-82.91558,1003.7853,124.73186
41.94308,2782.835,110.476036
-114.21225,129.36705,111.71559
-231.54634,-1744.261,139.62936
-190.2439,-2048.7327,130.50067
40.699284,-136.13844,138.38373
132.37134,-591.1478,134.78227
-276.2921,-1115.575,108.07338
90.59106,1271.9427,114.18496
30.954588,-2190.55,145.78983
-16.191607,1620.0222,110.82741
-150.10844,893.6902,117.77873
65.24302,-634.77295,157.53192
81.624916,784.2078,147.46344
-354.9655,-1654.1082,108.00578
-243.17494,-339.00467,120.88138
-47.88824,132.83531,135.472
180.13998,2293.357,130.28828
-53.721973,-2538.116,155.93565
-39.970383,3105.3518,103.27899
-55.318134,1231.5072,129.85324
-101.321014,-943.02454,131.11525
-213.58827,-1185.4528,120.87779
83.196365,3859.6953,110.289696
136.95828,3776.4517,91.17948
-38.237453,511.58072,130.6838
-273.63806,-1433.7483,130.8447
-35.782654,40.83683,145.00418
103.2182,784.3438,150.60565
-272.937,142.53746,124.34025
58.391006,-38.983604,135.26045
-310.55203,-3785.9968,145.5728
-363.38733,-476.32584,106.646935
-130.13527,1079.8977,132.87285
-109.666336,106.42124,101.38283
-111.39919,2484.229,81.06699
43.580906,1026.1566,126.5527
118.21919,1647.194,131.06567
-53.4689,208.89037,101.36942
-176.08754,-3053.7646,142.67525
-183.31522,-2200.4749,157.84608
392.58588,5446.052,103.633835
-145.6992,1545.1749,94.86084
-339.0214,-1641.1682,116.83396
-92.27851,165.06444,110.26742
-179.57208,-1912.4219,139.18137
-213.09407,-1215.5432,136.20876
-221.50249,789.92505,86.32328
-43.71395,1898.0334,112.22301
-90.75779,-888.322,143.28351
-196.47418,-226.08766,117.97995
13.9171505,232.08476,139.24815
-73.077065,522.44434,102.7936
-211.13104,-2841.8083,133.74527
55.05904,2703.8276,120.80411
-18.84754,457.37088,137.77397
-88.86001,-917.6605,143.10771
-164.69603,823.2853,104.072556
55.360313,3285.2153,103.49749
-94.26805,1543.1274,97.3418
-58.868916,-383.00296,139.14272
-344.58252,-494.37698,111.81212
-446.36676,-4114.897,128.02313
-201.51918,-728.50977,106.987
-106.547485,298.31412,133.26108
-167.70609,-1843.0662,143.07838
-42.840347,-1356.5864,149.87303
-212.02057,85.589516,119.38071
-75.663506,-1292.4473,142.84795
-29.688787,-987.3308,152.64093
-247.64821,-604.1842,125.257576
-39.048176,-614.8384,131.83867
-130.25246,712.50024,127.10735
-446.06,-3448.2976,122.78419
275.6624,1010.6244,139.73584
-301.12936,-1860.542,137.84412
86.63476,362.81296,131.85805
-336.77832,-1689.6414,135.56813
-81.53551,-1776.6392,154.87613
-304.94876,-1648.9702,125.78745
88.0409,2186.6165,113.33178
-137.31877,1253.3818,128.30411
119.42441,-5.252403,135.01796
-371.7284,-1698.1621,115.28187
-115.01314,1333.0608,120.24368
-252.57271,-337.31375,101.681145
-136.2009,553.2716,99.22644
-302.04462,-2294.1086,130.59079
-281.49313,-1885.2681,115.969284
-134.27536,229.1613,130.56052
-192.87292,-1738.894,127.58275
-48.347446,-3087.0571,165.19186
-79.284225,38.91117,123.04947
-204.51204,-2341.429,129.19946
-328.4956,-1629.0566,131.54195
-139.66855,898.81744,109.10245
-24.240572,-11.821373,129.117
-284.02405,-1053.0586,113.56736
-209.16287,644.86774,122.161125
21.799778,-792.4884,149.91942
-312.80518,-3439.9788,140.42978
-69.20077,-334.93362,122.72683
-156.09122,-2511.4927,162.45895
-279.69824,783.60876,121.71255
-97.5833,766.12213,127.283844
-208.79951,-1465.5283,128.57268
2.2059393,1956.1384,111.696846
-194.36679,-2358.8813,146.37059
-233.31284,-825.0676,123.599846
-186.60898,421.28088,96.651924
-2.8548021,-397.4363,123.88614
-47.966915,578.1757,126.24029
-413.85416,-1334.9714,108.6288
74.09503,2905.5876,91.99285
60.40345,-420.91568,150.81082
-222.50815,707.01086,123.283455
-55.158504,-2357.521,135.514
27.716352,1940.8942,100.45775
10.920005,-1054.1415,164.69562
144.52191,-1360.3271,150.68878
-119.01735,-1674.6514,144.41359
-398.6322,-2352.6362,109.67461
93.22783,1457.3486,109.64713
-217.67136,774.39954,110.03757
221.00462,3724.9502,98.93966
102.73198,1920.9451,134.78606
-382.051,-3319.6404,130.49629
-175.68468,-25.526817,126.71191
78.2382,2231.4473,103.74798
-186.13991,323.39493,127.32374
117.099075,881.7311,118.60443
123.51747,2330.5464,113.979744
-182.5087,-657.8439,122.538445
-87.93169,919.8606,118.8804
-180.76735,-561.5847,126.44882
-52.147892,1463.192,110.71824
-33.48135,463.05457,139.07198
-153.82353,-2353.7065,146.36783
-29.686491,69.73826,137.99544
-137.80263,1695.1664,94.59082
-30.89749,3.1509175,134.29758
-150.4609,-1057.6794,121.590416
-82.04461,771.7237,107.7468
-14.970653,52.067665,126.277565
-190.49503,-1692.3591,151.58844
-2.2165155,1683.0356,115.378006
-236.13167,-1584.9324,130.81816
-261.32428,353.67184,107.20687
-190.99104,-1973.5627,151.83688
-245.69154,-112.556725,108.340866
-3.665101,3973.0312,105.60455
-138.09102,-1601.5344,138.17639
104.977425,1317.8754,140.68213
11.735621,-20.685204,148.85672
-204.0186,-579.65295,112.929985
-446.2866,-3237.884,138.82018
69.28448,39.337074,152.454
-50.28323,-123.62386,141.8649
-48.25062,-1857.001,149.65018
202.93483,2245.667,130.84895
-106.71618,-137.54915,132.7097
-99.215164,3852.8274,65.24239
-83.91991,-1031.108,151.95956
-18.891615,2715.168,108.815056
281.25403,575.12177,141.318
-29.988962,-157.53432,136.94061
211.0816,2358.6226,133.98648
-225.43147,-193.64809,140.2875
-108.57881,-467.4998,119.6585
-120.06268,940.2625,92.50024
-323.54224,-2431.7092,150.19029
-81.30407,-246.47206,103.72585
-185.68683,11.591896,117.740166
235.35533,4278.1074,117.99156
-332.3093,-1682.2222,114.92535
-32.95325,1404.688,133.44194
54.612877,-718.2291,161.2308
-35.66523,1253.735,129.32321
-125.26872,-1228.7058,163.3837
-125.13498,377.50122,131.65083
5.516775,2688.5212,81.33893
-355.07892,-2248.9678,129.08583
105.34555,1875.4326,141.91632
-317.09546,148.46397,108.52603
-176.0654,-2631.257,159.96814
234.11063,360.921,134.4867
-234.44987,-1152.3694,130.13817
-123.51935,-700.6754,136.35266
-145.00955,-1640.6543,131.89336
-20.956293,208.4478,131.34666
-37.271946,1007.66925,134.19708
33.32821,1896.0605,134.65546
-236.0057,1203.1963,102.33975
-3.6325788,1608.7485,114.64833
-102.88073,-1076.4863,141.71107
-120.65924,-225.5121,96.629074
-102.077736,195.2033,130.08212
342.14572,1909.5566,154.52673
-355.002,-215.79652,113.90002
-239.10413,289.45547,107.08873
-178.62302,504.7651,115.6003
-129.05809,841.44226,140.48328
-203.59297,834.8889,128.44928
-191.99152,-1581.5823,128.63075
-31.624163,-496.61758,154.506
267.52942,3307.9868,127.50777
-207.62888,-122.01363,131.22754
-254.40407,349.29846,100.911064
-200.93956,-64.71291,114.774574
-372.08215,-4195.899,132.92029
-293.65567,-335.75992,126.59586
-364.79556,-1405.8352,123.82122
-264.12717,-688.5687,133.57903
-121.71594,-1659.054,158.17392
-30.537317,2.6564717,150.52197
-218.03922,-186.77943,110.06403
-243.60161,-1178.8176,139.11372
-298.19547,-1416.1284,131.8993
-57.987217,1410.0923,121.441185
-188.48827,-170.55556,134.67508
-21.936174,659.0,136.01813
82.515114,1276.4889,111.79404
-40.586246,75.55668,140.40575
-125.6469,-225.55507,128.84335
-72.3981,-2249.791,129.41473
-311.8241,-1771.6182,131.57173
-75.81112,1607.4199,98.45938
-181.32306,-1542.1423,132.98885
-168.39644,1578.31,90.84848
-30.383127,-1394.2202,139.05632
107.61421,-418.55106,154.45306
57.800545,911.6897,144.53268
-44.536213,-645.80164,127.77502
-157.87827,-191.62196,128.15553
107.707596,2736.0444,130.83914
-89.722115,1228.3412,128.14705
-191.41058,-2261.3179,140.16327
-369.59866,-3154.2441,132.06252
-81.45562,273.785,132.86948
-144.50505,32.248756,127.02299
-17.99005,1602.4581,123.91145
-152.15189,-1153.5125,128.24268
-215.84604,-1433.3394,138.65816
278.69986,376.8018,155.04535
-198.73273,-1773.1372,127.243576
95.34512,1948.9691,112.6681
-268.384,-1132.4805,122.25974
-309.31134,249.06163,98.71533
-72.75204,205.86717,134.90524
-106.509766,-1058.9883,130.37119
-60.531017,-49.778465,129.2734
156.26994,-1373.9089,165.2934
74.09519,1162.0303,144.14153
-182.21878,-335.92386,143.0065
-125.26198,1308.777,89.296745
121.7049,2565.3533,131.64995
-138.04416,1214.7051,102.20146
-38.26459,627.5043,105.622345
-155.92944,-250.98573,117.668076
-221.313,-2573.2402,126.20978
-394.13705,-4446.779,127.74778
-387.28372,-1864.9622,110.88213
15.398569,278.49594,145.1002
-173.05756,-488.12466,128.3785
313.9031,4376.422,117.273476
-63.326107,1054.4209,124.581894
-20.412058,-1882.6013,158.40062
-26.068075,1434.7972,119.905846
-77.94609,-904.41345,116.5512
201.77066,3348.473,79.79447
-82.23125,-266.30814,147.63123
59.259575,128.85216,154.1395
-64.63908,1487.4304,96.82676
53.538544,468.33035,148.36726
-130.62851,1173.1478,88.62126
-116.73723,-187.02028,140.87822
-240.22365,-1465.8796,130.12631
-24.135004,-3078.3147,163.18199
-231.9036,-1191.5256,137.35072
-85.33594,-516.06213,149.03452
-152.76202,-592.28735,128.34737
-207.30057,-2480.5466,131.73305
78.4817,1719.2518,123.49812
-295.0434,-591.84753,115.34447
78.22642,115.68803,132.57944
194.88908,2837.6187,124.99788
-198.49751,518.9254,116.729164
-70.24665,-133.9546,124.97679
-151.93842,-835.9275,131.19843
-180.07948,-776.9479,144.36296
-249.55989,703.5755,126.30487
196.47774,2617.4849,133.4088
-345.0571,-2054.2627,114.742035
40.280075,1728.6055,97.57964
-216.44604,-1261.8613,131.71263
-182.27028,-1041.9625,139.74167
-144.10303,-1444.8069,131.26582
-67.911766,-1683.4062,157.44914
66.040184,592.3108,129.37985
35.427578,1322.0823,101.95667
-83.20166,530.70435,125.595085
-249.06364,658.3814,123.88789
-319.45438,-3032.581,115.1447
-334.18823,-3205.7312,129.95625
-245.76253,-1428.4917,123.346855
128.0512,-198.56801,140.47777
-224.69484,-453.5524,124.828926
-183.51788,-435.90506,124.981224
-65.376236,-998.1769,151.31395
-78.71936,512.6223,134.59805
-2.20082,447.70676,130.7077
-177.03741,-863.76904,141.33711
-309.8621,-1434.271,137.38107
-12.205342,1002.67896,141.94855
-148.3972,981.8312,95.031296
-14.421748,985.00726,135.10849
193.84035,3164.042,140.93901
-23.8248,2563.7056,107.62966
-58.80528,-27.790855,132.7843
-85.673134,-2740.391,143.13309
-150.79353,-836.11755,129.57054
-171.08829,-15.693138,128.2135
250.03664,4176.291,105.77394
-161.52422,-1347.1172,133.89517
-157.77443,-1338.5078,110.795975
-80.33462,-905.3501,131.02307
181.50336,75.35178,170.25044
58.561283,1109.752,139.21356
-49.55447,-390.3328,126.1395
234.56467,2443.0317,109.642204
-102.021545,-202.97975,143.90709
53.9532,371.63742,145.03323
-98.02738,-4036.2297,159.29753
-302.8167,-3409.3025,132.95134
-79.83691,-420.60684,128.93842
-220.56932,-1224.6643,148.77092
-73.339264,-373.02933,141.03676
137.69261,1107.1364,126.307236
-196.24132,804.6864,130.92937
-7.188714,-1472.5278,163.50359
-220.3443,-1934.657,146.27985
-82.26006,-1225.7375,129.93848
-85.93423,-631.2411,130.04333
37.700703,3646.2866,103.78278
-211.91496,-2219.0828,139.2226
133.8361,1731.0337,117.70193
88.77312,-2211.2537,147.61824
-38.064384,1141.8499,116.44446
-225.37111,500.16168,131.51237
-125.14011,90.434425,133.52048
-104.37701,1029.6814,113.633514
40.483948,52.33158,143.39352
-209.6307,-378.87234,132.07118
-128.60333,954.09515,132.0652
-101.0003,1093.6598,110.91066
-287.39938,-3498.4167,153.12349
-261.86588,-2056.613,136.2575
50.839546,-101.878075,144.36183
100.394745,-749.2527,135.00581
-126.58986,214.53337,146.87856
-195.4528,-1036.1364,137.14938
-219.35315,-1942.0222,135.61949
-111.03738,-988.2738,154.10368
-31.720316,833.0728,121.71107
88.46397,343.41684,143.91016
-255.34956,-871.59985,127.752205
97.32362,350.3405,147.7762
-333.96906,-1131.3119,131.41803
-283.8061,-2645.9587,128.47049
-46.498993,-1310.1191,155.06616
-163.8793,516.2011,122.72748
63.801388,-803.22217,127.764595
-92.52107,1087.8235,107.337746
-168.73901,1359.1078,108.19468
-11.086476,-54.840355,122.00615
-324.49142,-2499.4143,140.33638
-178.89088,-561.12744,141.67856
-195.14777,-490.17593,119.113815
30.371168,-2219.9597,165.59352
-123.196365,-13.7944565,110.28291
-178.49687,-2810.6494,142.8608
-143.64163,-1769.6897,140.84918
-140.91307,-2029.2864,140.02705
-380.00146,-2697.4917,120.30121
-431.7709,-791.0298,105.61983
-26.378199,2484.198,114.51909
-252.2696,-383.4407,122.29989
-23.315893,1013.47186,130.52869
-161.66827,-319.02945,131.05107
-214.78702,-2270.4917,140.79994
-84.61465,105.597145,106.84664
-222.89438,-1874.259,134.58745
-143.37875,-616.19214,134.38788
-49.844402,3153.4492,74.01253
-210.39972,-1019.41125,155.89874
-253.33217,-2787.0486,136.92024
-186.89375,-2716.2334,133.56541
-143.34354,769.7275,111.97286
-184.94205,-1658.4246,135.50244
-153.08292,-294.12344,106.85123
-187.31639,-753.317,128.04279
-276.35382,-2072.7332,128.86285
42.334297,181.02782,141.97853
-68.003006,771.2557,126.220665
17.216991,17.655434,131.39113
-69.04608,-783.7776,132.4715
-37.02938,1202.8971,114.89526
-372.62012,-2120.0383,112.726715
-144.71956,-313.71036,142.32597
18.943544,1057.3826,143.79892
-4.67229,554.76624,142.56604
-214.2065,-276.22708,124.17176
175.48058,1343.9414,146.94792
-165.48145,743.2608,95.07398
-170.45657,-233.41872,123.69404
-219.30472,959.30707,101.932465
-293.22876,-3437.7405,134.87132
-246.86015,-1854.345,139.12976
-103.5495,-235.4092,137.91373
77.44113,1763.7267,141.25171
281.1494,2865.167,127.046
-231.62149,941.2831,83.81808
-97.62044,3414.4885,81.29429
25.334753,1970.1604,126.27451
-42.23733,1010.3113,126.73415
-94.08279,955.08966,100.40478
-242.20827,-1882.1323,139.89218
-86.3435,-368.87405,145.71718
-103.34636,269.954,136.08768
-91.3256,-163.96376,128.03078
-47.727085,1702.4342,132.26765
63.593075,1922.0972,91.58393
-62.021572,-1167.8412,147.068
-204.07478,-575.1323,118.08368
-25.672838,609.14374,121.55106
-47.66453,-373.96707,152.1876
78.42949,811.06647,147.01942
130.36746,1255.3206,149.43823
3.9320602,-1096.8627,154.18672
-187.92632,402.43637,122.71001
51.637493,2385.3145,109.421684
-114.36362,-2670.5017,147.65646
76.98111,-114.90194,149.36426
-336.83008,5.983132,87.77653
-158.88239,-449.86404,115.55261
143.45805,1116.7823,151.2971
191.4402,2742.4038,134.93011
125.58652,1817.9585,125.43864
-189.92847,-693.4409,126.88379
-179.52274,-2913.4722,159.64029
-150.77414,160.07646,112.96265
-162.45181,-1723.3572,131.55188
-156.67357,566.08636,119.413055
-308.7121,-1174.8988,126.09214
-232.44856,-2302.534,137.26979
-252.01659,-823.88684,103.79626
-125.274,-335.34207,134.94186
128.63887,-1016.3782,166.1008
210.83742,2750.09,121.772285
-236.7575,-2046.502,127.73233
-114.11774,-101.7557,110.899124
-96.33918,668.574,105.24737
-166.02785,-1546.4785,133.04291
175.64273,2389.5356,155.0445
214.08968,2082.333,114.18126
-275.9996,-259.11575,123.48683
-235.83235,-2180.9006,143.70589
-159.9304,-1255.0452,129.96983
71.130516,-774.3585,157.25737
233.57675,1896.0502,131.02155
9.261957,480.75476,145.14162
-232.11876,-391.42703,130.10463
95.467636,155.08067,162.96263
-200.37404,-474.71414,131.03966
197.8063,4236.555,118.77202
-46.68295,-136.73921,136.90518
-121.75839,1999.4419,95.39016
221.8427,2929.9236,119.62978
140.21494,2848.971,99.54717
-210.58739,-1014.85266,138.66252
-70.79723,698.9735,119.75394
-40.68754,634.5845,151.44441
254.24574,275.46487,117.66919
-93.50333,559.768,115.44276
-221.65454,-718.9407,118.11843
-52.239094,44.87638,139.50803
-195.52856,-1179.1753,126.92704
-172.25237,-1397.6082,137.89917
73.08934,1791.907,127.52695
-105.54063,-1249.3145,145.87787
40.466644,-3455.1482,176.77739
-121.79521,-726.8529,144.75279
-313.38565,-4532.843,149.81943
-62.891064,2177.7405,80.263954
-342.39346,-2233.9995,140.29604
-60.612682,1053.5835,119.75393
221.53418,4957.8633,101.7334
-218.08691,927.8314,88.77346
-93.29917,213.95134,112.46015
-106.17794,-263.68228,119.84724
-128.14365,-1268.7625,139.70506
-292.92642,-1104.0985,128.90576
-172.43312,1645.027,105.71189
-95.79614,-2049.6218,146.201
-5.6700335,-286.1685,164.53392
-87.95338,-1547.9585,151.25253
125.98519,92.2833,145.141
234.14589,2986.615,105.63466
105.82227,1406.4307,139.35852
-118.71675,766.5497,134.16649
-341.54486,-1082.35,121.17913
-178.74684,-2338.573,140.8207
-120.43291,-344.93436,119.180046
40.60656,2113.829,122.996574
-361.5572,-1341.4736,119.79657
-89.411385,-922.1543,121.092476
-182.29367,-1255.0154,102.784676
-194.41214,-2754.1008,130.40118
-64.34978,-1408.6523,144.87791
-325.86707,-663.2595,112.10333
65.81403,-117.04391,144.1935
-108.08528,-49.906578,132.8751
-270.50482,121.49308,116.41376
-283.08237,-925.8013,125.18751
170.57677,5266.0664,77.25596
-33.606285,-606.3568,149.44127
44.87569,200.02483,140.42406
88.54357,1596.3955,133.18219
-206.65369,-3330.8635,152.19121
-299.94528,-1910.0266,120.48482
-274.90936,-1255.0525,125.02066
-159.55699,1845.567,118.47209
-4.430667,-794.109,153.97421
30.187769,906.36475,121.667816
-71.23393,197.09312,135.57109
-113.45259,-868.06177,125.09929
32.24216,-130.65492,129.47597
-9.35609,806.6763,111.86027
-197.92633,-1568.3008,137.02739
-110.35795,-684.3905,137.26535
343.22177,772.9125,169.23938
-70.257614,-28.327354,141.51074
224.69925,2760.6003,98.57978
-102.4964,1373.0793,132.60136
-322.67,-707.1969,105.10816
-10.40673,-2169.7737,160.2841
-167.78043,-1327.1328,151.17885
-199.4644,10.919411,140.4455
-106.98671,-699.58813,142.28201
-186.62123,-365.48013,109.96863
-9.797332,1792.3494,107.577515
-229.53674,-160.25026,121.02129
-132.87155,-1232.7083,142.57468
13.3595295,-10.392662,130.22203
55.06815,807.0891,122.34311
-111.928894,1304.8002,101.0079
-184.50458,479.3221,111.32465
-27.282358,-1802.7341,154.40872
-342.5489,-1229.8352,125.84734
-72.447174,1943.8292,104.68483
80.65782,-445.1486,155.73569
-146.82332,-532.9955,130.78049
-221.03372,-47.5364,121.76632
-280.7594,-1743.3665,136.83168
41.15375,2691.821,96.759674
-86.50476,-854.489,138.63406
282.64627,2058.4675,125.78941
-253.34715,985.1407,96.263855
73.65233,2427.023,112.26442
-420.57715,-2248.0574,109.19149
-108.77927,-702.36,128.89267
-69.999535,-369.8467,151.71324
-199.92291,79.20249,112.77006
-389.46292,-1732.2068,121.35252
-142.03151,1749.5211,107.30219
118.77117,931.63116,139.18756
-305.2791,-647.04663,107.532326
-187.36333,-1051.7657,130.60501
298.8602,810.5799,125.56897
-94.81172,-657.2284,131.0575
-38.519558,-257.1033,129.73369
377.19055,4681.3345,86.25176
-315.78586,-1769.1411,126.53106
-293.36905,-1370.2161,117.87661
-193.06241,-2017.8762,144.65067
-184.89777,-1092.4412,143.77176
-50.6714,1163.1946,143.36038
-227.30832,-1225.3528,116.69885
-216.4894,-1502.2456,129.59763
-169.52623,-2060.0513,149.32037
-81.99678,0.49253118,130.33441
-68.52946,-824.0133,149.7803
-398.7181,-326.72366,105.919655
-225.9633,-972.79443,143.1709
-323.77112,-74.02584,116.51281
-76.31994,-1807.0386,147.36104
-35.254158,2103.3723,111.90875
-89.37764,294.24716,108.06867
-184.74925,1363.7003,102.6471
-44.66893,-1066.9039,156.8908
-9.595141,1722.2649,100.8446
49.9547,55.966652,155.27904
-40.940598,481.58862,137.95062
-65.40427,-574.54407,126.46488
-65.73336,-561.83484,150.45824
-143.97804,369.99738,110.94897
104.49902,-643.5397,148.34865
-57.90813,-915.155,150.2023
-250.87285,-2779.3381,144.59637
-230.75484,-2323.0088,141.08052
-240.71901,-1613.0986,114.53841
66.25207,170.64043,141.29239
-21.829775,327.3965,117.21275
467.0198,3202.2148,122.420494
-251.64769,-445.41653,105.13507
162.94939,110.259926,149.59026
45.15834,-445.68753,161.12572
-0.046839736,-1797.4409,152.89566
-91.1437,-1820.699,152.02858
-23.286394,1200.1588,133.43532
-200.94452,-1698.853,141.50581
-101.07218,-2167.7017,146.41237
-65.552086,-646.2948,150.5028
-215.94739,-2077.3147,131.75677
-193.16426,436.85754,98.098206
-92.72013,-1928.3948,159.64862
-66.0224,1868.2467,99.95445
-59.141033,181.21544,136.4958
-123.668015,2486.6567,102.67575
-356.95496,-2107.8013,123.419205
-46.98345,-179.7997,118.087616
-91.615005,1662.0352,117.674675
-75.73205,-708.6654,136.07365
-18.663313,1531.54,135.00742
-10.441892,-2316.1926,173.78741
-95.862144,-1528.8701,155.31548
-245.65877,-736.4675,150.60078
-409.9994,-2146.462,105.93263
73.564545,1992.0736,118.61764
62.21982,885.2002,116.976776
-43.864777,133.26317,140.09848
37.60265,1333.9695,121.11426
-8.911689,1709.1526,109.12412
154.62102,1521.1503,127.913124
-113.0275,-389.91177,138.9207
-102.16152,-593.9966,127.28339
-254.36488,-1132.5349,125.08852
102.76655,-249.47658,163.7373
198.07634,-564.8004,163.53856
-50.236637,-717.1564,149.53506
-103.632286,-215.36012,115.36022
-174.49355,-1281.0591,129.08247
-349.0578,-1892.0703,126.27639
-12.770812,626.67303,128.49382
-312.1166,-1120.1267,121.54373
140.55408,1613.2898,153.14159
-157.45743,747.0742,115.840126
-58.308567,691.4541,127.00578
-67.86866,1495.2662,132.8489
231.13472,4186.1025,114.1624
-129.52576,-67.96273,127.83891
-265.38525,-2672.7004,142.51308
196.0631,2923.7253,115.607124
-193.41391,-1909.0315,144.81293
-25.716135,60.13169,137.94737
-0.9473257,2495.0718,96.088425
94.33863,1286.3899,144.54326
-183.9285,-1979.5559,146.1491
-45.01109,438.50668,100.82112
72.0258,804.2813,131.8022
141.3561,2830.5789,115.30761
14.731604,-1237.023,141.577
-80.87442,-600.9994,149.81703
-263.01825,-1808.9907,125.787315
69.98206,193.96007,125.68971
-142.09645,2052.0,90.09871
-213.15102,144.15227,131.17368
-131.5012,-2786.9033,144.44844
-51.014065,-459.96866,139.54944
129.51596,2986.707,125.32673
-208.68306,-1371.0125,134.00449
-229.07608,171.61668,126.03964
-242.84026,-1402.6355,137.2053
-472.90826,-3558.5261,129.88979
43.33425,1180.6274,118.16447
-305.00696,-1948.5876,110.12818
65.42202,2081.6804,121.404274
-65.219315,496.8321,134.40529
-381.63538,-1835.7644,121.97083
-242.566,-272.85635,114.74094
-77.33276,735.6561,139.56325
-346.5283,-318.76065,122.02009
-70.63839,1497.3451,106.61575
-79.537605,-486.5557,100.88604
32.56594,1682.4098,137.52913
-292.9236,-1079.0679,125.38209
-276.58234,-1598.5703,137.51256
-168.54497,-2193.5503,143.7943
-61.977924,-122.71566,149.55156
66.835724,794.7749,126.59966
-206.98685,-152.35866,110.09147
-153.88866,-1210.5767,135.78691
-107.03228,-248.41115,133.95236
-362.30902,-2409.7947,124.70405
-195.41891,-542.2721,126.44936
-3.1748533,523.07043,101.13669
-22.194315,-160.01082,147.65387
119.657036,3750.211,81.773994
-140.1906,-1632.8057,146.72932
-61.9325,-520.3976,125.95219
-188.43466,-2024.5344,151.36075
-239.05255,-814.8552,121.1771
-1.8789377,1007.68933,138.54018
-174.23,-420.63297,136.8506
-205.4541,-214.14247,134.49306
-85.24164,-744.8341,121.456024
-30.454248,-81.70864,133.9036
-74.167206,-344.26212,121.26189
-163.07755,-1473.4409,127.59308
-85.9918,-111.113304,134.03302
177.31528,972.5183,143.74959
62.801453,-223.62502,162.63707
118.017715,1358.2805,128.21446
-197.7211,-534.2284,123.27619
-272.27612,-350.2206,114.51432
-19.797647,1718.3606,126.501854
-325.44186,-1870.3174,127.57432
-194.26443,-386.71988,118.808205
-298.7014,-2669.2893,114.567184
-364.28745,-1109.2996,100.10078
-201.48682,-2148.0564,126.82292
-310.654,-1571.9553,132.81897
149.18405,-1975.5833,183.41321
50.61841,1344.445,120.11205
-199.6308,-260.36893,115.07461
-290.18716,-3368.9617,132.32896
24.516232,-1541.1768,161.85825
55.352974,815.4245,127.387115
-17.150618,538.5172,142.00615
61.348866,2969.6685,138.45813
25.155306,-492.6747,163.44064
-187.19691,-106.84164,123.252884
-151.11024,-139.81136,148.40775
29.793701,636.1693,132.79468
-179.35226,-1508.9089,146.31819
-400.48862,-2643.4844,124.14269
291.9392,4465.6807,87.57402
-131.50748,182.17107,125.10423
-105.78471,1596.5443,105.26586
-23.136606,-677.9675,157.8513
32.885086,1703.7405,109.422585
-110.486206,-915.34326,143.35205
299.99484,3860.3237,116.99875
66.06651,-986.78955,146.46019
74.88674,-1101.7236,159.5532
-350.74997,-250.82619,99.51686
-407.9252,-2906.434,128.63635
-100.6426,-1114.9536,113.22856
-13.8459425,-212.93007,150.19264
-155.31879,-2344.3137,144.0623
-172.7882,-1500.7192,138.52142
-164.6353,-490.95377,145.1364
189.41216,3079.6436,115.30671
-253.95992,-2170.8765,130.47383
15.703394,-1508.6365,171.51274
-128.89116,-870.14,151.86649
3.7316446,3448.843,107.06316
-40.346012,360.2916,96.432236
-91.96849,-629.067,137.62517
287.43234,3078.6,103.86134
-65.3116,569.266,127.01791
-123.25334,-1628.8457,146.13806
-177.02,-1023.23535,124.59373
113.95361,1518.7328,127.729996
36.165848,759.50195,136.994
95.163414,2469.179,122.29435
-141.89885,-969.77795,124.58143
-237.95627,-1236.7427,122.22688
-104.670746,232.7996,132.24135
-221.72745,-2479.9548,135.62978
-8.764155,2399.913,121.28995
-45.394238,1017.6464,99.66254
-303.38715,-2226.6865,133.49146
406.90604,5496.317,112.79931
-108.1023,-530.47644,140.44112
-34.53249,1407.9325,130.47173
-187.131,-766.82495,126.99269
-82.90519,-1023.225,143.46182
176.68694,2268.548,112.216606
88.65959,-1012.40686,159.15175
-63.178036,-492.1271,130.0995
-79.338356,-1920.55,147.84187
-7.9127398,-261.6182,140.4344
-5.9010878,1187.9774,112.70671
161.30211,3081.3838,114.75576
-56.31776,-521.5676,137.8384
-319.01556,-2713.037,122.16788
159.31432,346.16312,143.14754
-184.62021,-774.114,122.6368
58.489155,-825.86414,105.81804
-75.88169,-1448.6538,134.7643
-201.70015,1086.2006,107.78867
-210.17117,-810.40137,117.97695
-103.238304,-929.92346,131.18004
-79.99289,566.0979,137.04208
-148.51862,-1948.4973,133.1803
38.57441,-895.2179,158.6339
-336.5247,-927.40955,119.32617
-157.08504,-1651.3552,139.9977
-205.34196,555.67444,124.42379
-9.704606,1372.5593,133.36723
-334.5942,-1380.0193,119.87767
-49.219975,-341.84134,150.23796
